id_site,site_type,latitude,longitude,water_temp,water_salinity,water_ph,dis_oxig,enterococoe,status,Timestamp,Hour
1.0,1.0,26.022198,-111.344895,29.15,35.2,7.35,6.01,0.99,1.0,1552176000.0,9.816666666666666
1.0,1.0,25.972652,-111.353132,29.9,35.0,7.35,6.01,0.99,1.0,1552176000.0,10.033333333333333
1.0,1.0,26.022198,-111.344895,27.0,33.0,6.74,6.33,0.99,1.0,1554595200.0,8.383333333333333
1.0,1.0,25.972652,-111.353132,25.0,33.0,6.74,6.33,0.99,1.0,1554595200.0,10.516666666666667
1.0,1.0,26.022198,-111.344895,21.84,34.7,6.7,6.9,0.99,1.0,1557619200.0,9.0
1.0,1.0,25.972652,-111.353132,21.03,34.5,6.7,6.9,0.99,1.0,1557619200.0,10.066666666666666
1.0,1.0,26.022198,-111.344895,26.0,32.0,6.7,6.9,0.99,1.0,1559779200.0,10.766666666666667
1.0,1.0,25.972652,-111.353132,27.0,32.0,6.7,6.9,0.99,1.0,1559779200.0,12.116666666666667
2.0,1.0,26.056492,-111.329012,26.0,33.0,6.7,6.9,0.99,1.0,1559779200.0,9.166666666666666
3.0,1.0,25.726044,-111.246157,28.0,33.0,6.7,6.9,0.99,1.0,1559779200.0,2.6
4.0,1.0,25.741846,-111.258535,28.0,33.0,6.7,6.9,0.99,1.0,1559779200.0,2.0833333333333335
5.0,1.0,25.878122,-111.342342,27.0,32.0,6.7,6.9,0.99,1.0,1559779200.0,12.816666666666666
6.0,2.0,26.013386,-111.339279,23.7,33.5,6.7,6.9,0.99,1.0,1559779200.0,9.666666666666666
7.0,3.0,26.0165,-111.340808,25.45,32.4,6.7,6.9,0.99,1.0,1559779200.0,9.4
1.0,1.0,26.022198,-111.344895,27.0,34.0,6.74,6.33,0.99,1.0,1562371200.0,10.666666666666666
1.0,1.0,25.972652,-111.353132,27.0,32.0,6.74,6.33,0.99,1.0,1562371200.0,12.083333333333334
1.0,1.0,26.022198,-111.344895,30.74,34.7,6.96,5.94,0.99,1.0,1568851200.0,8.483333333333333
1.0,1.0,25.972652,-111.353132,30.89,34.9,6.96,5.94,0.99,1.0,1568851200.0,10.25
1.0,1.0,26.022198,-111.344895,28.57,35.0,6.96,5.94,0.99,1.0,1569542400.0,9.016666666666667
1.0,1.0,25.972652,-111.353132,28.04,35.1,6.96,5.94,0.99,1.0,1569542400.0,9.616666666666667
1.0,1.0,26.022198,-111.344895,29.2,34.6,7.35,6.01,0.99,1.0,1570665600.0,8.933333333333334
1.0,1.0,25.972652,-111.353132,29.27,34.4,7.35,6.01,0.99,1.0,1570665600.0,9.35
1.0,1.0,26.022198,-111.344895,27.7,34.5,7.35,6.01,0.99,1.0,1571702400.0,8.8
1.0,1.0,25.972652,-111.353132,27.48,34.3,7.35,6.01,0.99,1.0,1571702400.0,9.4
1.0,1.0,26.022198,-111.344895,28.0,33.0,6.96,5.94,0.99,1.0,1575849600.0,9.083333333333334
1.0,1.0,25.972652,-111.353132,30.0,33.0,6.96,5.94,0.99,1.0,1575849600.0,10.2
1.0,1.0,26.022198,-111.344895,17.0,33.0,7.2,6.08,0.99,1.0,1582502400.0,9.0
1.0,1.0,25.972652,-111.353132,17.0,33.0,7.2,6.08,0.99,1.0,1582502400.0,10.066666666666666
1.0,1.0,26.022198,-111.344895,25.0,35.0,7.2,6.08,0.99,1.0,1595462400.0,10.083333333333334
1.0,1.0,25.972652,-111.353132,24.0,33.0,7.2,6.08,0.99,1.0,1595462400.0,11.016666666666667
2.0,1.0,26.056492,-111.329012,28.82,35.4,7.35,6.01,0.99,1.0,1552176000.0,9.666666666666666
2.0,1.0,26.056492,-111.329012,26.0,34.0,6.74,6.33,0.99,1.0,1554595200.0,8.066666666666666
2.0,1.0,26.056492,-111.329012,21.88,34.3,7.21,6.9,0.99,1.0,1557619200.0,8.2
7.0,3.0,26.007668,-111.338406,24.5,34.8,6.7,6.9,0.99,1.0,1559779200.0,9.85
8.0,3.0,26.022352,-111.344335,23.4,34.7,6.7,6.9,0.99,1.0,1559779200.0,9.166666666666666
9.0,3.0,26.058156,-111.3283,23.15,35.0,6.7,6.9,0.99,1.0,1559779200.0,8.683333333333334
10.0,3.0,26.082873,-111.323868,22.85,35.1,6.7,6.9,0.99,1.0,1559779200.0,8.283333333333333
2.0,1.0,26.056492,-111.329012,26.0,33.0,6.74,6.33,0.99,1.0,1562371200.0,9.283333333333333
2.0,1.0,26.056492,-111.329012,30.41,34.7,6.96,5.94,0.99,1.0,1568851200.0,8.45
2.0,1.0,26.056492,-111.329012,28.85,35.1,6.96,5.94,0.99,1.0,1569542400.0,8.8
2.0,1.0,26.056492,-111.329012,28.98,34.6,7.35,6.01,0.99,1.0,1570665600.0,8.683333333333334
2.0,1.0,26.056492,-111.329012,27.38,34.4,7.35,6.01,0.99,1.0,1571702400.0,8.5
2.0,1.0,26.056492,-111.329012,28.0,34.0,6.96,5.94,0.99,1.0,1575849600.0,8.483333333333333
2.0,1.0,26.056492,-111.329012,17.0,32.0,7.2,6.08,0.99,1.0,1582502400.0,8.2
2.0,1.0,26.056492,-111.329012,26.0,34.0,7.2,6.08,0.99,1.0,1595462400.0,9.466666666666667
3.0,1.0,25.726044,-111.246157,28.82,35.9,7.35,6.01,0.99,1.0,1552176000.0,11.5
3.0,1.0,25.726044,-111.246157,29.0,32.0,6.74,6.33,0.99,1.0,1554595200.0,1.0
3.0,1.0,25.726044,-111.246157,23.3,34.3,6.7,6.9,0.99,1.0,1557619200.0,12.166666666666666
11.0,3.0,25.721483,-111.234901,26.9,34.8,6.7,6.9,0.99,1.0,1559779200.0,12.933333333333334
12.0,3.0,25.972378,-111.352629,26.12,34.5,6.7,6.9,0.99,1.0,1559779200.0,8.4
13.0,3.0,25.798917,-111.310964,25.89,34.6,6.7,6.9,0.99,1.0,1559779200.0,17.133333333333333
14.0,3.0,25.832737,-111.329703,26.2,34.9,6.7,6.9,0.99,1.0,1559779200.0,11.783333333333333
3.0,1.0,25.726044,-111.246157,27.0,32.0,6.74,6.33,0.99,1.0,1562371200.0,2.3333333333333335
3.0,1.0,25.726044,-111.246157,23.93,35.0,6.96,5.94,0.99,1.0,1568851200.0,12.633333333333333
3.0,1.0,25.726044,-111.246157,28.6,34.6,6.96,5.94,0.99,1.0,1569542400.0,11.533333333333333
3.0,1.0,25.726044,-111.246157,28.96,34.3,7.35,6.01,0.99,1.0,1570665600.0,11.5
3.0,1.0,25.726044,-111.246157,28.33,34.3,7.35,6.01,0.99,1.0,1571702400.0,11.516666666666667
3.0,1.0,25.726044,-111.246157,30.0,34.0,6.96,5.94,0.99,1.0,1575849600.0,12.666666666666666
3.0,1.0,25.726044,-111.246157,17.0,32.0,7.2,6.08,0.99,1.0,1591142400.0,10.933333333333334
3.0,1.0,25.726044,-111.246157,26.0,35.0,7.2,6.08,0.99,1.0,1596672000.0,9.166666666666666
4.0,1.0,25.741846,-111.258535,29.01,35.6,7.35,6.01,0.99,1.0,1552176000.0,11.3
4.0,1.0,25.741846,-111.258535,27.0,32.0,6.74,6.33,0.99,1.0,1554595200.0,12.733333333333333
4.0,1.0,25.741846,-111.258535,23.36,34.5,6.7,6.9,0.99,1.0,1557619200.0,12.0
15.0,3.0,25.922304,-111.347746,25.6,34.8,6.7,6.9,0.99,1.0,1559779200.0,10.983333333333333
16.0,3.0,25.972378,-111.352629,26.04,35.0,6.7,6.9,0.99,1.0,1559779200.0,10.65
1.0,1.0,26.022198,-111.344895,26.0,32.0,6.74,6.33,594.0,0.0,1559865600.0,9.0
1.0,1.0,25.972652,-111.353132,27.0,32.0,6.74,6.33,722.0,0.0,1559865600.0,10.133333333333333
4.0,1.0,25.741846,-111.258535,26.0,34.0,6.74,6.33,0.99,1.0,1562371200.0,2.0833333333333335
4.0,1.0,25.741846,-111.258535,30.01,34.8,6.96,5.94,0.99,1.0,1568851200.0,12.05
4.0,1.0,25.741846,-111.258535,28.44,34.4,6.96,5.94,0.99,1.0,1569542400.0,11.133333333333333
4.0,1.0,25.741846,-111.258535,29.02,34.4,7.35,6.01,0.99,1.0,1570665600.0,11.166666666666666
4.0,1.0,25.741846,-111.258535,28.29,34.3,7.35,6.01,0.99,1.0,1571702400.0,11.316666666666666
4.0,1.0,25.741846,-111.258535,30.0,33.0,6.96,5.94,0.99,1.0,1575849600.0,12.433333333333334
4.0,1.0,25.741846,-111.258535,17.0,31.0,7.2,6.08,0.99,1.0,1591142400.0,10.366666666666667
4.0,1.0,25.741846,-111.258535,26.0,34.0,7.2,6.08,0.99,1.0,1596672000.0,9.533333333333333
5.0,1.0,25.878122,-111.342342,29.27,35.2,7.35,6.01,0.99,1.0,1552176000.0,10.55
5.0,1.0,25.878122,-111.342342,26.0,33.0,6.74,6.33,10.0,1.0,1554595200.0,11.483333333333333
5.0,1.0,25.878122,-111.342342,22.33,34.3,6.7,6.9,0.99,1.0,1557619200.0,10.75
2.0,1.0,26.056492,-111.329012,26.0,32.0,6.74,6.33,323.0,0.0,1559865600.0,9.75
3.0,1.0,25.726044,-111.246157,28.0,32.0,6.74,6.33,148.0,1.0,1559865600.0,12.333333333333334
4.0,1.0,25.741846,-111.258535,28.0,33.0,6.74,6.33,767.0,0.0,1559865600.0,11.75
5.0,1.0,25.878122,-111.342342,28.0,33.0,6.74,6.33,0.99,1.0,1559865600.0,10.816666666666666
5.0,1.0,25.878122,-111.342342,25.0,34.0,6.74,6.33,0.99,1.0,1562371200.0,12.916666666666666
5.0,1.0,25.878122,-111.342342,30.01,34.7,6.96,5.94,0.99,1.0,1568851200.0,11.0
5.0,1.0,25.878122,-111.342342,28.45,34.5,6.96,5.94,0.99,1.0,1569542400.0,10.016666666666667
5.0,1.0,25.878122,-111.342342,29.19,34.5,7.35,6.01,0.99,1.0,1570665600.0,9.566666666666666
5.0,1.0,25.878122,-111.342342,27.87,34.1,7.35,6.01,0.99,1.0,1571702400.0,9.883333333333333
5.0,1.0,25.878122,-111.342342,30.0,33.0,6.96,5.94,0.99,1.0,1575849600.0,11.133333333333333
5.0,1.0,25.878122,-111.342342,17.0,32.0,7.2,6.08,0.99,1.0,1591142400.0,9.0
5.0,1.0,25.878122,-111.342342,27.0,33.0,7.2,6.08,0.99,1.0,1596672000.0,10.383333333333333
1.0,1.0,26.022198,-111.344895,26.97,34.8,6.7,6.9,0.99,1.0,1560384000.0,10.666666666666666
1.0,1.0,25.972652,-111.353132,29.4,35.0,6.7,6.9,0.99,1.0,1560384000.0,12.083333333333334
2.0,1.0,26.056492,-111.329012,26.46,34.9,6.7,6.9,0.99,1.0,1560384000.0,9.283333333333333
6.0,2.0,26.013386,-111.339279,19.95,31.8,7.69,6.08,20.0,1.0,1388620800.0,13.0
6.0,2.0,26.013386,-111.339279,19.95,31.8,7.69,6.08,0.99,1.0,1390348800.0,14.15
6.0,2.0,26.013386,-111.339279,20.47,31.8,7.58,6.08,0.99,1.0,1391558400.0,13.0
6.0,2.0,26.013386,-111.339279,18.0,31.8,8.05,6.08,0.1,1.0,1392768000.0,13.333333333333334
6.0,2.0,26.013386,-111.339279,21.58,32.4,8.05,7.09,0.99,1.0,1393977600.0,14.066666666666666
6.0,2.0,26.013386,-111.339279,22.58,32.5,7.95,7.09,0.99,1.0,1395187200.0,13.983333333333333
6.0,2.0,26.013386,-111.339279,21.72,32.3,8.06,7.16,0.99,1.0,1396569600.0,14.283333333333333
6.0,2.0,26.013386,-111.339279,28.8,32.8,8.21,6.8,0.99,1.0,1399420800.0,2.4166666666666665
6.0,2.0,26.013386,-111.339279,27.23,33.6,7.09,6.8,52.0,1.0,1401062400.0,2.6166666666666667
6.0,2.0,26.013386,-111.339279,23.55,32.6,7.98,6.9,790.0,0.0,1402012800.0,11.233333333333333
6.0,2.0,26.013386,-111.339279,27.41,32.1,8.07,6.9,9600.0,0.0,1403049600.0,11.133333333333333
6.0,2.0,26.013386,-111.339279,28.72,32.5,8.01,6.33,0.99,1.0,1404259200.0,11.9
6.0,2.0,26.013386,-111.339279,30.12,32.2,8.09,6.33,0.99,1.0,1405468800.0,11.033333333333333
6.0,2.0,26.013386,-111.339279,31.45,32.3,8.15,6.33,31.0,1.0,1406678400.0,12.2
6.0,2.0,26.013386,-111.339279,32.53,33.0,8.06,6.09,0.99,1.0,1407196800.0,13.383333333333333
6.0,2.0,26.013386,-111.339279,29.27,32.6,8.06,6.09,10.0,1.0,1408492800.0,11.816666666666666
6.0,2.0,26.013386,-111.339279,30.93,33.0,8.06,5.94,0.99,1.0,1409702400.0,10.816666666666666
6.0,2.0,26.013386,-111.339279,28.26,31.0,8.02,5.94,618.0,0.0,1411516800.0,9.966666666666667
6.0,2.0,26.013386,-111.339279,27.68,32.4,7.37,6.01,0.99,1.0,1412726400.0,9.85
6.0,2.0,26.013386,-111.339279,27.07,32.1,7.32,6.01,10112.0,0.0,1414454400.0,11.066666666666666
6.0,2.0,26.013386,-111.339279,26.09,31.4,7.18,6.12,10.0,1.0,1415750400.0,10.383333333333333
6.0,2.0,26.013386,-111.339279,22.09,31.5,7.24,6.12,0.99,1.0,1416960000.0,11.333333333333334
6.0,2.0,26.013386,-111.339279,22.5,32.1,7.02,6.08,0.99,1.0,1421193600.0,11.333333333333334
6.0,2.0,26.013386,-111.339279,20.81,32.5,7.1,6.08,0.99,1.0,1424304000.0,11.333333333333334
6.0,2.0,26.013386,-111.339279,22.5,32.0,7.12,7.09,0.99,1.0,1426118400.0,11.233333333333333
6.0,2.0,26.013386,-111.339279,22.6,32.1,7.12,7.16,0.99,1.0,1427846400.0,9.75
6.0,2.0,26.013386,-111.339279,22.6,32.1,7.12,7.16,11.0,1.0,1428537600.0,10.4
6.0,2.0,26.013386,-111.339279,22.6,32.1,7.2,7.16,0.99,1.0,1429142400.0,9.633333333333333
6.0,2.0,26.013386,-111.339279,24.3,32.9,7.2,6.8,0.99,1.0,1430956800.0,10.366666666666667
6.0,2.0,26.013386,-111.339279,22.6,32.9,7.2,6.8,0.99,1.0,1431561600.0,9.966666666666667
6.0,2.0,26.013386,-111.339279,22.6,32.9,7.2,6.8,0.99,1.0,1432771200.0,8.833333333333334
6.0,2.0,26.013386,-111.339279,23.3,32.4,7.94,6.9,10.0,1.0,1433376000.0,9.783333333333333
6.0,2.0,26.013386,-111.339279,25.7,32.4,7.94,6.9,0.99,1.0,1433980800.0,8.666666666666666
6.0,2.0,26.013386,-111.339279,25.7,32.4,7.94,6.9,0.99,1.0,1435190400.0,8.033333333333333
6.0,2.0,26.013386,-111.339279,28.5,31.5,7.95,6.33,0.99,1.0,1435708800.0,9.9
6.0,2.0,26.013386,-111.339279,29.6,31.5,7.95,6.33,0.99,1.0,1436400000.0,10.416666666666666
6.0,2.0,26.013386,-111.339279,29.6,31.5,7.95,6.33,0.99,1.0,1437004800.0,9.783333333333333
6.0,2.0,26.013386,-111.339279,31.6,31.5,7.95,6.33,0.99,1.0,1437609600.0,9.783333333333333
6.0,2.0,26.013386,-111.339279,31.1,31.2,7.99,6.09,0.99,1.0,1439424000.0,10.116666666666667
6.0,2.0,26.013386,-111.339279,28.8,31.2,7.99,6.09,0.99,1.0,1440028800.0,9.016666666666667
6.0,2.0,26.013386,-111.339279,28.8,31.2,7.99,6.09,0.99,1.0,1440633600.0,8.8
6.0,2.0,26.013386,-111.339279,30.5,32.4,8.13,5.94,0.99,1.0,1441324800.0,9.166666666666666
6.0,2.0,26.013386,-111.339279,27.5,32.4,8.13,5.94,240.0,0.0,1441929600.0,9.016666666666667
6.0,2.0,26.013386,-111.339279,28.5,33.0,8.13,5.94,41.0,1.0,1442448000.0,8.816666666666666
6.0,2.0,26.013386,-111.339279,28.5,32.0,8.13,5.94,0.99,1.0,1443052800.0,9.95
6.0,2.0,26.013386,-111.339279,27.5,32.0,7.3,6.01,0.99,1.0,1443657600.0,8.2
6.0,2.0,26.013386,-111.339279,27.5,33.0,7.3,6.01,0.99,1.0,1444348800.0,9.733333333333333
6.0,2.0,26.013386,-111.339279,27.5,32.0,7.3,6.01,0.99,1.0,1444867200.0,9.733333333333333
6.0,2.0,26.013386,-111.339279,26.9,32.0,7.3,6.01,0.99,1.0,1445644800.0,9.416666666666666
6.0,2.0,26.013386,-111.339279,26.9,32.0,7.3,6.01,0.99,1.0,1446076800.0,9.466666666666667
6.0,2.0,26.013386,-111.339279,26.2,36.0,7.26,6.12,0.99,1.0,1447286400.0,9.833333333333334
6.0,2.0,26.013386,-111.339279,26.2,32.0,7.26,6.12,0.99,1.0,1447891200.0,9.216666666666667
6.0,2.0,26.013386,-111.339279,22.5,34.0,7.26,6.12,10.0,1.0,1448582400.0,9.75
6.0,2.0,26.013386,-111.339279,19.0,30.0,7.23,6.74,0.99,1.0,1449100800.0,10.0
6.0,2.0,26.013386,-111.339279,19.5,32.5,7.23,6.74,3130.0,0.0,1449705600.0,9.866666666666667
6.0,2.0,26.013386,-111.339279,20.81,33.0,7.58,6.08,917.0,0.0,1452729600.0,9.65
6.0,2.0,26.013386,-111.339279,19.0,33.0,7.58,6.08,0.99,1.0,1453334400.0,10.25
6.0,2.0,26.013386,-111.339279,20.0,33.0,7.74,6.08,0.99,1.0,1455062400.0,10.416666666666666
6.0,2.0,26.013386,-111.339279,17.0,32.0,7.74,6.08,0.99,1.0,1456358400.0,9.75
6.0,2.0,26.013386,-111.339279,18.0,33.0,7.9,7.09,0.99,1.0,1456963200.0,10.7
6.0,2.0,26.013386,-111.339279,17.0,34.0,7.9,7.09,0.99,1.0,1458604800.0,9.8
6.0,2.0,26.013386,-111.339279,21.89,33.6,8.36,6.88,97.0,1.0,1459382400.0,11.666666666666666
6.0,2.0,26.013386,-111.339279,22.63,33.6,6.89,6.89,0.99,1.0,1459987200.0,10.55
20.0,2.0,25.814849,-111.31232,22.93,34.0,8.31,8.31,0.99,1.0,1459987200.0,8.483333333333333
21.0,3.0,26.001124,-111.337404,22.43,33.7,8.3,8.3,0.99,1.0,1459987200.0,10.1
7.0,3.0,26.0165,-111.340808,22.37,33.8,6.9,6.9,0.99,1.0,1459987200.0,10.683333333333334
6.0,2.0,26.013386,-111.339279,23.84,34.2,6.45,6.25,20.0,1.0,1462406400.0,9.816666666666666
6.0,2.0,26.013386,-111.339279,25.52,33.7,6.46,6.8,0.99,1.0,1463011200.0,10.45
6.0,2.0,26.013386,-111.339279,24.09,34.4,6.68,8.52,10112.0,0.0,1463616000.0,10.716666666666667
6.0,2.0,26.013386,-111.339279,23.11,33.6,6.86,7.23,0.99,1.0,1464048000.0,9.65
6.0,2.0,26.013386,-111.339279,25.65,34.3,6.73,7.23,20.0,1.0,1464825600.0,9.266666666666667
6.0,2.0,26.013386,-111.339279,23.46,34.5,6.83,8.01,0.99,1.0,1466035200.0,11.9
6.0,2.0,26.013386,-111.339279,23.86,34.7,6.61,7.18,0.99,1.0,1466640000.0,9.75
6.0,2.0,26.013386,-111.339279,26.97,34.2,6.59,6.9,0.99,1.0,1467244800.0,10.316666666666666
6.0,2.0,26.013386,-111.339279,25.32,34.9,6.59,6.67,0.99,1.0,1467849600.0,11.2
20.0,2.0,25.814849,-111.31232,25.31,34.9,6.66,6.98,0.99,1.0,1467849600.0,9.466666666666667
21.0,3.0,26.001124,-111.337404,25.86,34.9,6.62,6.67,0.99,1.0,1467849600.0,11.066666666666666
7.0,3.0,26.0165,-111.340808,26.47,34.9,6.64,6.53,0.99,1.0,1467849600.0,11.3
6.0,2.0,26.013386,-111.339279,28.16,34.7,6.85,6.61,0.99,1.0,1470268800.0,9.766666666666667
6.0,2.0,26.013386,-111.339279,29.82,34.7,7.34,6.51,9603.0,0.0,1471478400.0,10.083333333333334
6.0,2.0,26.013386,-111.339279,29.5,31.2,6.89,6.09,0.99,1.0,1472083200.0,9.15
6.0,2.0,26.013386,-111.339279,29.69,35.0,7.02,6.02,0.99,1.0,1472688000.0,9.116666666666667
6.0,2.0,26.013386,-111.339279,28.79,34.9,6.73,6.66,0.99,1.0,1473897600.0,10.5
6.0,2.0,26.013386,-111.339279,29.38,35.2,7.29,6.27,0.99,1.0,1474502400.0,9.783333333333333
6.0,2.0,26.013386,-111.339279,29.6,35.5,6.75,6.1,0.99,1.0,1475107200.0,9.783333333333333
6.0,2.0,26.013386,-111.339279,28.54,35.2,6.7,6.45,10.0,1.0,1475712000.0,9.25
6.0,2.0,26.013386,-111.339279,29.43,34.7,7.1,6.41,30.0,1.0,1476230400.0,9.85
6.0,2.0,26.013386,-111.339279,27.89,35.5,7.25,6.35,0.99,1.0,1476921600.0,9.35
6.0,2.0,26.013386,-111.339279,28.06,35.5,7.23,6.53,0.99,1.0,1477526400.0,9.916666666666666
6.0,2.0,26.013386,-111.339279,25.52,35.2,7.24,6.24,0.99,1.0,1479340800.0,10.583333333333334
6.0,2.0,26.013386,-111.339279,23.09,35.1,7.22,7.18,0.99,1.0,1480550400.0,10.766666666666667
6.0,2.0,26.013386,-111.339279,21.14,34.9,7.35,6.74,0.99,1.0,1481846400.0,10.8
6.0,2.0,26.013386,-111.339279,19.0,32.5,7.58,6.08,0.99,1.0,1483660800.0,9.55
6.0,2.0,26.013386,-111.339279,18.0,29.0,7.58,6.08,0.99,1.0,1485129600.0,9.45
6.0,2.0,26.013386,-111.339279,19.0,35.6,6.76,5.8,0.99,1.0,1485993600.0,10.333333333333334
6.0,2.0,26.013386,-111.339279,19.0,35.8,7.01,5.9,0.99,1.0,1487203200.0,10.133333333333333
6.0,2.0,26.013386,-111.339279,17.0,35.2,7.24,6.24,0.99,1.0,1487635200.0,7.933333333333334
6.0,2.0,26.013386,-111.339279,18.0,32.5,7.03,6.13,0.99,1.0,1488931200.0,9.616666666666667
6.0,2.0,26.013386,-111.339279,19.5,32.0,6.69,7.09,0.99,1.0,1489536000.0,9.55
6.0,2.0,26.013386,-111.339279,18.0,33.0,7.9,7.09,0.99,1.0,1489708800.0,9.716666666666667
6.0,2.0,26.013386,-111.339279,20.0,32.0,7.01,5.9,0.99,1.0,1491436800.0,10.516666666666667
6.0,2.0,26.013386,-111.339279,22.0,32.0,7.19,6.17,0.99,1.0,1491955200.0,9.633333333333333
6.0,2.0,26.013386,-111.339279,21.0,34.0,8.68,7.16,0.99,1.0,1492646400.0,22.333333333333332
6.0,2.0,26.013386,-111.339279,23.0,33.0,7.13,6.29,0.99,1.0,1493251200.0,10.116666666666667
6.0,2.0,26.013386,-111.339279,22.7,32.9,6.63,6.8,10112.0,0.0,1493856000.0,10.55
6.0,2.0,26.013386,-111.339279,17.5,32.5,6.63,6.8,0.99,1.0,1494460800.0,9.533333333333333
6.0,2.0,26.013386,-111.339279,17.5,32.0,6.63,6.8,10112.0,0.0,1495065600.0,9.533333333333333
6.0,2.0,26.013386,-111.339279,18.0,33.0,6.63,6.8,0.99,1.0,1495324800.0,8.333333333333334
6.0,2.0,26.013386,-111.339279,21.0,32.0,6.63,6.8,0.99,1.0,1495670400.0,10.5
6.0,2.0,26.013386,-111.339279,24.0,32.0,6.63,6.8,0.99,1.0,1496016000.0,10.366666666666667
6.0,2.0,26.013386,-111.339279,23.0,31.0,6.7,6.9,0.99,1.0,1496275200.0,11.2
6.0,2.0,26.013386,-111.339279,23.0,33.0,6.7,6.9,0.99,1.0,1496880000.0,9.383333333333333
6.0,2.0,26.013386,-111.339279,25.0,31.0,6.7,6.9,4569.0,0.0,1497484800.0,9.633333333333333
6.0,2.0,26.013386,-111.339279,25.0,33.0,6.7,6.9,10112.0,0.0,1497830400.0,9.733333333333333
6.0,2.0,26.013386,-111.339279,24.0,32.0,6.7,6.9,0.99,1.0,1498089600.0,9.833333333333334
6.0,2.0,26.013386,-111.339279,24.0,32.5,6.7,6.9,0.99,1.0,1498694400.0,8.383333333333333
6.0,2.0,26.013386,-111.339279,26.0,32.5,6.74,6.33,0.99,1.0,1499299200.0,9.55
6.0,2.0,26.013386,-111.339279,27.0,32.5,6.74,6.33,0.99,1.0,1499904000.0,10.2
6.0,2.0,26.013386,-111.339279,27.5,32.5,6.74,6.33,0.99,1.0,1500508800.0,9.566666666666666
6.0,2.0,26.013386,-111.339279,29.0,32.0,6.74,6.33,98.0,1.0,1501113600.0,10.083333333333334
6.0,2.0,26.013386,-111.339279,34.0,32.0,6.82,6.09,1246.0,0.0,1501718400.0,10.45
6.0,2.0,26.013386,-111.339279,33.0,33.0,6.82,6.09,0.99,1.0,1502323200.0,9.383333333333333
6.0,2.0,26.013386,-111.339279,34.0,33.5,6.82,6.09,0.99,1.0,1502928000.0,9.566666666666666
6.0,2.0,26.013386,-111.339279,32.0,32.5,6.82,6.09,0.99,1.0,1503532800.0,10.3
6.0,2.0,26.013386,-111.339279,30.0,32.5,6.96,5.94,0.99,1.0,1504742400.0,9.35
6.0,2.0,26.013386,-111.339279,32.0,32.0,6.96,5.94,983.0,0.0,1505347200.0,9.266666666666667
6.0,2.0,26.013386,-111.339279,33.0,32.5,6.96,5.94,0.99,1.0,1505952000.0,10.55
6.0,2.0,26.013386,-111.339279,34.0,32.5,6.96,5.94,0.99,1.0,1506556800.0,9.083333333333334
6.0,2.0,26.013386,-111.339279,32.0,32.5,7.35,6.01,0.99,1.0,1507161600.0,10.416666666666666
6.0,2.0,26.013386,-111.339279,30.0,33.0,7.35,6.01,20.0,1.0,1507766400.0,9.0
6.0,2.0,26.013386,-111.339279,29.0,32.5,7.35,6.01,395.0,0.0,1508371200.0,9.85
6.0,2.0,26.013386,-111.339279,29.0,34.0,7.35,6.01,0.99,1.0,1508976000.0,9.05
6.0,2.0,26.013386,-111.339279,27.0,32.5,6.92,6.12,0.99,1.0,1510185600.0,9.583333333333334
6.0,2.0,26.013386,-111.339279,27.0,32.5,6.92,6.12,0.99,1.0,1511395200.0,10.016666666666667
6.0,2.0,26.013386,-111.339279,19.0,31.0,7.21,6.74,0.99,1.0,1512604800.0,9.966666666666667
6.0,2.0,26.013386,-111.339279,19.5,32.5,7.21,6.74,0.99,1.0,1513209600.0,10.1
6.0,2.0,26.013386,-111.339279,16.0,32.0,7.58,6.08,487.0,0.0,1516320000.0,9.5
6.0,2.0,26.013386,-111.339279,16.5,33.5,7.2,6.08,809.0,0.0,1518134400.0,9.45
6.0,2.0,26.013386,-111.339279,16.0,32.0,7.2,6.08,0.99,1.0,1519257600.0,10.166666666666666
6.0,2.0,26.013386,-111.339279,16.5,32.0,6.98,7.09,0.99,1.0,1521072000.0,9.616666666666667
6.0,2.0,26.013386,-111.339279,17.0,32.5,6.98,7.09,0.99,1.0,1522195200.0,9.75
6.0,2.0,26.013386,-111.339279,17.0,33.0,7.62,7.16,96.0,1.0,1523577600.0,9.483333333333333
6.0,2.0,26.013386,-111.339279,16.5,33.0,7.62,7.16,0.99,1.0,1524182400.0,9.733333333333333
6.0,2.0,26.013386,-111.339279,17.0,34.0,7.62,7.16,0.99,1.0,1524787200.0,9.266666666666667
6.0,2.0,26.013386,-111.339279,18.0,32.0,6.63,6.8,0.99,1.0,1525305600.0,9.8
6.0,2.0,26.013386,-111.339279,20.0,33.0,6.63,6.8,171.0,1.0,1525910400.0,9.8
6.0,2.0,26.013386,-111.339279,21.0,33.0,6.63,6.8,0.99,1.0,1526515200.0,10.166666666666666
6.0,2.0,26.013386,-111.339279,25.85,33.0,8.44,7.13,109.0,1.0,1527465600.0,9.683333333333334
6.0,2.0,26.013386,-111.339279,26.98,33.0,8.49,7.97,0.99,1.0,1527811200.0,10.166666666666666
6.0,2.0,26.013386,-111.339279,23.23,32.5,8.4,6.9,0.99,1.0,1528934400.0,10.25
6.0,2.0,26.013386,-111.339279,24.8,32.5,8.42,7.47,0.99,1.0,1529366400.0,9.933333333333334
6.0,2.0,26.013386,-111.339279,24.65,32.5,8.49,7.17,0.99,1.0,1530230400.0,9.733333333333333
6.0,2.0,26.013386,-111.339279,26.85,32.5,8.41,8.62,20.0,1.0,1530748800.0,9.266666666666667
